,File name,Net string,Traces
37,BPI Challenge 2017 - Offer log.22aeaa60-455d-4dd7-9971-385572e217b3.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Create Offer'), (n6, 'O_Created'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Sent (online only)')->n2, (n5, 'O_Create Offer')->n1, (n5, 'O_Create Offer')->n3, n1->(n6, 'O_Created'), n2->(n7, 'O_Accepted'), n3->(n4, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Sent (online only)', 'O_Accepted', 'O_Created'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Accepted'], ['O_Create Offer', 'O_Sent (online only)', 'O_Created', 'O_Accepted']]"
38,BPI Challenge 2017 - Offer log.97d8e8cd-4634-440d-8c9f-b2474489bae4.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (online only)'), (n6, 'O_Returned'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Cancelled') ]
arcs: [ (n5, 'O_Sent (online only)')->n2, (n6, 'O_Returned')->n4, (n7, 'O_Create Offer')->n3, (n8, 'O_Created')->n1, n1->(n5, 'O_Sent (online only)'), n2->(n6, 'O_Returned'), n3->(n9, 'O_Cancelled'), n4->(n9, 'O_Cancelled') ], [], [])","[['O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Create Offer', 'O_Cancelled'], ['O_Created', 'O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Cancelled'], ['O_Created', 'O_Sent (online only)', 'O_Create Offer', 'O_Returned', 'O_Cancelled']]"
39,BPI Challenge 2017 - Offer log.199266dc-2604-4e01-99ad-5606c28424ac.pnml,"(places: [ n1, n2, n3, n4, n5 ]
transitions: [ (n10, 'O_Cancelled'), (n6, 'O_Returned'), (n7, 'O_Sent (online only)'), (n8, 'O_Create Offer'), (n9, 'O_Created') ]
arcs: [ (n6, 'O_Returned')->n4, (n7, 'O_Sent (online only)')->n2, (n8, 'O_Create Offer')->n3, (n8, 'O_Create Offer')->n5, (n9, 'O_Created')->n1, n1->(n6, 'O_Returned'), n2->(n10, 'O_Cancelled'), n3->(n9, 'O_Created'), n4->(n10, 'O_Cancelled'), n5->(n7, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (online only)', 'O_Cancelled'], ['O_Create Offer', 'O_Sent (online only)', 'O_Created', 'O_Returned', 'O_Cancelled']]"
40,BPI Challenge 2017 - Offer log.0f7f22c1-d9e6-4caa-895b-087ffaabc25c.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Returned'), (n6, 'O_Create Offer'), (n7, 'O_Cancelled') ]
arcs: [ (n4, 'O_Sent (online only)')->n1, (n6, 'O_Create Offer')->n2, (n6, 'O_Create Offer')->n3, n1->(n7, 'O_Cancelled'), n2->(n5, 'O_Returned'), n3->(n4, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Returned', 'O_Sent (online only)', 'O_Cancelled'], ['O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Sent (online only)', 'O_Cancelled', 'O_Returned']]"
41,BPI Challenge 2017 - Offer log.b2e0d1c8-e195-4c8a-8a42-97acba3f7d4e.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Refused'), (n9, 'O_Created') ]
arcs: [ (n6, 'O_Sent (mail and online)')->n2, (n6, 'O_Sent (mail and online)')->n4, (n7, 'O_Create Offer')->n3, (n9, 'O_Created')->n1, n1->(n6, 'O_Sent (mail and online)'), n2->(n5, 'O_Returned'), n3->(n9, 'O_Created'), n4->(n8, 'O_Refused') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Refused', 'O_Returned'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Refused']]"
42,BPI Challenge 2017 - Offer log.921ddd40-6060-4090-bc85-6c507fdb1e18.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Accepted') ]
arcs: [ (n5, 'O_Sent (mail and online)')->n1, (n5, 'O_Sent (mail and online)')->n2, (n6, 'O_Create Offer')->n3, n1->(n4, 'O_Returned'), n2->(n7, 'O_Accepted'), n3->(n5, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Accepted', 'O_Returned']]"
43,BPI Challenge 2017 - Offer log.9f799751-2e82-4218-b208-78ceeebf4435.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Create Offer'), (n6, 'O_Created'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Returned')->n3, (n5, 'O_Create Offer')->n2, (n6, 'O_Created')->n1, n1->(n7, 'O_Accepted'), n2->(n4, 'O_Returned'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Returned', 'O_Accepted'], ['O_Created', 'O_Create Offer', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Returned', 'O_Created', 'O_Accepted']]"
44,BPI Challenge 2017 - Offer log.6e896e45-73ba-4922-a81a-ca99a7c66632.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Cancelled') ]
arcs: [ (n5, 'O_Returned')->n4, (n7, 'O_Create Offer')->n3, (n8, 'O_Created')->n1, (n8, 'O_Created')->n2, n1->(n5, 'O_Returned'), n2->(n6, 'O_Sent (mail and online)'), n3->(n8, 'O_Created'), n4->(n9, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Returned', 'O_Cancelled', 'O_Sent (mail and online)'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Cancelled']]"
45,BPI Challenge 2017 - Offer log.6b96e1be-8ee8-4db6-a8b1-fbfe30ad3153.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Returned'), (n6, 'O_Created'), (n7, 'O_Cancelled') ]
arcs: [ (n4, 'O_Sent (online only)')->n2, (n5, 'O_Returned')->n3, (n6, 'O_Created')->n1, n1->(n4, 'O_Sent (online only)'), n2->(n7, 'O_Cancelled'), n3->(n7, 'O_Cancelled') ], [], [])","[['O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Cancelled'], ['O_Returned', 'O_Created', 'O_Sent (online only)', 'O_Cancelled'], ['O_Created', 'O_Returned', 'O_Sent (online only)', 'O_Cancelled']]"
46,BPI Challenge 2017 - Offer log.4800ffcf-d746-476e-ad25-66fbf7b17fa5.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Create Offer'), (n6, 'O_Created'), (n7, 'O_Cancelled') ]
arcs: [ (n5, 'O_Create Offer')->n2, (n5, 'O_Create Offer')->n3, (n6, 'O_Created')->n1, n1->(n4, 'O_Sent (online only)'), n2->(n6, 'O_Created'), n3->(n7, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Cancelled'], ['O_Create Offer', 'O_Cancelled', 'O_Created', 'O_Sent (online only)'], ['O_Create Offer', 'O_Created', 'O_Cancelled', 'O_Sent (online only)']]"
47,BPI Challenge 2017 - Offer log.908eda3f-3a82-40cc-92a7-f5e5d75acdb9.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Returned'), (n6, 'O_Create Offer'), (n7, 'O_Created') ]
arcs: [ (n4, 'O_Sent (online only)')->n2, (n6, 'O_Create Offer')->n3, (n7, 'O_Created')->n1, n1->(n5, 'O_Returned'), n2->(n5, 'O_Returned'), n3->(n4, 'O_Sent (online only)') ], [], [])","[['O_Created', 'O_Create Offer', 'O_Sent (online only)', 'O_Returned'], ['O_Create Offer', 'O_Sent (online only)', 'O_Created', 'O_Returned'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned']]"
48,BPI Challenge 2017 - Offer log.4379fc86-9760-49a4-8b1e-888473227f32.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Returned'), (n6, 'O_Create Offer'), (n7, 'O_Created') ]
arcs: [ (n4, 'O_Sent (online only)')->n2, (n6, 'O_Create Offer')->n3, (n7, 'O_Created')->n1, n1->(n5, 'O_Returned'), n2->(n5, 'O_Returned'), n3->(n7, 'O_Created') ], [], [])","[['O_Sent (online only)', 'O_Create Offer', 'O_Created', 'O_Returned'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned'], ['O_Create Offer', 'O_Sent (online only)', 'O_Created', 'O_Returned']]"
49,BPI Challenge 2017 - Offer log.bf3c33d8-5dab-48b7-b833-dbff1f2ca646.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Returned'), (n4, 'O_Created'), (n5, 'O_Cancelled') ]
arcs: [ (n3, 'O_Returned')->n2, (n4, 'O_Created')->n1, n1->(n5, 'O_Cancelled'), n2->(n5, 'O_Cancelled') ], [], [])","[['O_Returned', 'O_Created', 'O_Cancelled'], ['O_Created', 'O_Returned', 'O_Cancelled']]"
50,BPI Challenge 2017 - Offer log.03df351f-d800-4e21-9213-89108aae3f9e.pnml,"(places: [ n1, n2, n3, n4, n5 ]
transitions: [ (n10, 'O_Cancelled'), (n6, 'O_Sent (online only)'), (n7, 'O_Returned'), (n8, 'O_Create Offer'), (n9, 'O_Created') ]
arcs: [ (n6, 'O_Sent (online only)')->n2, (n7, 'O_Returned')->n5, (n8, 'O_Create Offer')->n3, (n8, 'O_Create Offer')->n4, (n9, 'O_Created')->n1, n1->(n6, 'O_Sent (online only)'), n2->(n10, 'O_Cancelled'), n3->(n9, 'O_Created'), n4->(n7, 'O_Returned'), n5->(n10, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Returned', 'O_Created', 'O_Sent (online only)', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (online only)', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Cancelled']]"
51,BPI Challenge 2017 - Offer log.93a214a2-dae7-494f-bf32-c918494fb7b1.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Sent (online only)'), (n4, 'O_Refused'), (n5, 'O_Created') ]
arcs: [ (n3, 'O_Sent (online only)')->n2, (n5, 'O_Created')->n1, n1->(n3, 'O_Sent (online only)'), n2->(n4, 'O_Refused') ], [], [])","[['O_Created', 'O_Sent (online only)', 'O_Refused']]"
52,BPI Challenge 2017 - Offer log.7db4ff5c-8573-4f92-8555-73261f41bd2f.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (mail and online)'), (n5, 'O_Create Offer'), (n6, 'O_Refused'), (n7, 'O_Created') ]
arcs: [ (n4, 'O_Sent (mail and online)')->n3, (n5, 'O_Create Offer')->n2, (n7, 'O_Created')->n1, n1->(n4, 'O_Sent (mail and online)'), n2->(n7, 'O_Created'), n3->(n6, 'O_Refused') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Refused']]"
53,BPI Challenge 2017 - Offer log.03a6e233-3415-4ca7-8e73-fbc15fae5181.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Create Offer'), (n6, 'O_Created'), (n7, 'O_Cancelled') ]
arcs: [ (n4, 'O_Sent (online only)')->n2, (n5, 'O_Create Offer')->n3, (n6, 'O_Created')->n1, n1->(n4, 'O_Sent (online only)'), n2->(n7, 'O_Cancelled'), n3->(n6, 'O_Created') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Cancelled']]"
54,BPI Challenge 2017 - Offer log.eeddd675-07c1-4b78-9046-0d7835aec3a1.pnml,"(places: [ n1, n2, n3, n4, n5 ]
transitions: [ (n10, 'O_Created'), (n6, 'O_Returned'), (n7, 'O_Sent (mail and online)'), (n8, 'O_Create Offer'), (n9, 'O_Refused') ]
arcs: [ (n10, 'O_Created')->n1, (n6, 'O_Returned')->n3, (n7, 'O_Sent (mail and online)')->n2, (n8, 'O_Create Offer')->n4, (n8, 'O_Create Offer')->n5, n1->(n6, 'O_Returned'), n2->(n6, 'O_Returned'), n3->(n9, 'O_Refused'), n4->(n10, 'O_Created'), n5->(n7, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Refused']]"
55,BPI Challenge 2017 - Offer log.4d6bbb20-cbf3-498d-95b8-fb5440af132d.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Create Offer'), (n4, 'O_Created'), (n5, 'O_Cancelled') ]
arcs: [ (n3, 'O_Create Offer')->n1, (n3, 'O_Create Offer')->n2, n1->(n4, 'O_Created'), n2->(n5, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Cancelled'], ['O_Create Offer', 'O_Cancelled', 'O_Created']]"
56,BPI Challenge 2017 - Offer log.f622f471-f3f9-4857-986b-1aa6fcd2c05d.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Create Offer'), (n7, 'O_Created'), (n8, 'O_Cancelled') ]
arcs: [ (n5, 'O_Returned')->n4, (n6, 'O_Create Offer')->n2, (n6, 'O_Create Offer')->n3, (n7, 'O_Created')->n1, n1->(n8, 'O_Cancelled'), n2->(n7, 'O_Created'), n3->(n5, 'O_Returned'), n4->(n8, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Returned', 'O_Created', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Cancelled']]"
57,BPI Challenge 2017 - Offer log.74b9a157-5956-4dfc-9a28-700ba6bff55e.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (online only)'), (n6, 'O_Create Offer'), (n7, 'O_Cancelled') ]
arcs: [ (n4, 'O_Returned')->n3, (n5, 'O_Sent (online only)')->n1, (n6, 'O_Create Offer')->n2, n1->(n7, 'O_Cancelled'), n2->(n4, 'O_Returned'), n3->(n7, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Returned', 'O_Sent (online only)', 'O_Cancelled'], ['O_Sent (online only)', 'O_Create Offer', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Cancelled']]"
58,BPI Challenge 2017 - Offer log.56f2b579-9b9b-4f56-8b86-aef9a4ca5db4.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Sent (online only)'), (n4, 'O_Create Offer'), (n5, 'O_Refused') ]
arcs: [ (n3, 'O_Sent (online only)')->n1, (n4, 'O_Create Offer')->n2, n1->(n5, 'O_Refused'), n2->(n5, 'O_Refused') ], [], [])","[['O_Create Offer', 'O_Sent (online only)', 'O_Refused'], ['O_Sent (online only)', 'O_Create Offer', 'O_Refused']]"
59,BPI Challenge 2017 - Offer log.a2e97ef4-76a1-46f8-a079-d787b984cce3.pnml,"(places: [ n1, n2, n3, n4, n5 ]
transitions: [ (n10, 'O_Created'), (n6, 'O_Returned'), (n7, 'O_Sent (mail and online)'), (n8, 'O_Create Offer'), (n9, 'O_Refused') ]
arcs: [ (n10, 'O_Created')->n1, (n10, 'O_Created')->n5, (n6, 'O_Returned')->n3, (n7, 'O_Sent (mail and online)')->n2, (n8, 'O_Create Offer')->n4, n1->(n7, 'O_Sent (mail and online)'), n2->(n6, 'O_Returned'), n3->(n9, 'O_Refused'), n4->(n10, 'O_Created'), n5->(n9, 'O_Refused') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Refused']]"
60,BPI Challenge 2017 - Offer log.047996fe-0583-4ef4-b31a-c0aa7475e5c6.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Returned'), (n4, 'O_Sent (mail and online)'), (n5, 'O_Cancelled') ]
arcs: [ (n3, 'O_Returned')->n2, (n4, 'O_Sent (mail and online)')->n1, n1->(n5, 'O_Cancelled'), n2->(n5, 'O_Cancelled') ], [], [])","[['O_Returned', 'O_Sent (mail and online)', 'O_Cancelled'], ['O_Sent (mail and online)', 'O_Returned', 'O_Cancelled']]"
61,BPI Challenge 2017 - Offer log.c416115a-08de-4f78-bf0e-8e87d841715f.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Accepted') ]
arcs: [ (n5, 'O_Returned')->n4, (n6, 'O_Sent (mail and online)')->n2, (n7, 'O_Create Offer')->n3, (n8, 'O_Created')->n1, n1->(n5, 'O_Returned'), n2->(n5, 'O_Returned'), n3->(n6, 'O_Sent (mail and online)'), n4->(n9, 'O_Accepted') ], [], [])","[['O_Created', 'O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Accepted']]"
62,BPI Challenge 2017 - Offer log.9ec14d97-7c4b-47bb-86dd-a413859518d3.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Create Offer'), (n4, 'O_Created'), (n5, 'O_Cancelled') ]
arcs: [ (n3, 'O_Create Offer')->n2, (n4, 'O_Created')->n1, n1->(n5, 'O_Cancelled'), n2->(n5, 'O_Cancelled') ], [], [])","[['O_Created', 'O_Create Offer', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Cancelled']]"
63,BPI Challenge 2017 - Offer log.630b1142-141f-4d97-8f98-e3b08041ebdd.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (online only)'), (n6, 'O_Create Offer'), (n7, 'O_Refused') ]
arcs: [ (n4, 'O_Returned')->n2, (n5, 'O_Sent (online only)')->n1, (n6, 'O_Create Offer')->n3, n1->(n7, 'O_Refused'), n2->(n7, 'O_Refused'), n3->(n4, 'O_Returned') ], [], [])","[['O_Create Offer', 'O_Returned', 'O_Sent (online only)', 'O_Refused'], ['O_Sent (online only)', 'O_Create Offer', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Refused']]"
64,BPI Challenge 2017 - Offer log.21df0e72-3e79-4587-a954-5f8f046a4dd1.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Returned')->n3, (n5, 'O_Sent (mail and online)')->n1, (n6, 'O_Create Offer')->n2, n1->(n7, 'O_Accepted'), n2->(n5, 'O_Sent (mail and online)'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Returned', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted'], ['O_Returned', 'O_Create Offer', 'O_Sent (mail and online)', 'O_Accepted']]"
65,BPI Challenge 2017 - Offer log.1cdf243c-82ab-454b-a759-94b05adba9a7.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Returned'), (n4, 'O_Created'), (n5, 'O_Accepted') ]
arcs: [ (n3, 'O_Returned')->n2, (n4, 'O_Created')->n1, n1->(n5, 'O_Accepted'), n2->(n5, 'O_Accepted') ], [], [])","[['O_Returned', 'O_Created', 'O_Accepted'], ['O_Created', 'O_Returned', 'O_Accepted']]"
66,BPI Challenge 2017 - Offer log.69f2951b-e35b-4433-a83c-bc0e8e693fed.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Refused'), (n8, 'O_Created') ]
arcs: [ (n5, 'O_Sent (mail and online)')->n2, (n6, 'O_Create Offer')->n1, (n6, 'O_Create Offer')->n3, (n8, 'O_Created')->n4, n1->(n8, 'O_Created'), n2->(n7, 'O_Refused'), n3->(n5, 'O_Sent (mail and online)'), n4->(n7, 'O_Refused') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Refused'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Refused']]"
67,BPI Challenge 2017 - Offer log.7c700df1-d240-467a-acf2-2a9394aa68bd.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Created') ]
arcs: [ (n6, 'O_Create Offer')->n2, (n6, 'O_Create Offer')->n3, (n7, 'O_Created')->n1, n1->(n5, 'O_Sent (mail and online)'), n2->(n7, 'O_Created'), n3->(n4, 'O_Returned') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned'], ['O_Create Offer', 'O_Returned', 'O_Created', 'O_Sent (mail and online)'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (mail and online)']]"
68,BPI Challenge 2017 - Offer log.22c51653-d1a7-4c3f-a1e5-4f0c3150f82c.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Sent (mail and online)'), (n4, 'O_Refused'), (n5, 'O_Created') ]
arcs: [ (n3, 'O_Sent (mail and online)')->n1, (n5, 'O_Created')->n2, n1->(n4, 'O_Refused'), n2->(n4, 'O_Refused') ], [], [])","[['O_Created', 'O_Sent (mail and online)', 'O_Refused'], ['O_Sent (mail and online)', 'O_Created', 'O_Refused']]"
69,BPI Challenge 2017 - Offer log.1cf85fda-e59a-463e-8766-9b68dbe861b0.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Create Offer'), (n6, 'O_Refused'), (n7, 'O_Created') ]
arcs: [ (n4, 'O_Sent (online only)')->n2, (n5, 'O_Create Offer')->n3, (n7, 'O_Created')->n1, n1->(n4, 'O_Sent (online only)'), n2->(n6, 'O_Refused'), n3->(n7, 'O_Created') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Refused']]"
70,BPI Challenge 2017 - Offer log.f6f78cdb-8e53-46cd-8d52-8f87b158e11e.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Cancelled') ]
arcs: [ (n6, 'O_Sent (mail and online)')->n2, (n7, 'O_Create Offer')->n3, (n7, 'O_Create Offer')->n4, (n8, 'O_Created')->n1, n1->(n6, 'O_Sent (mail and online)'), n2->(n5, 'O_Returned'), n3->(n8, 'O_Created'), n4->(n9, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Cancelled', 'O_Sent (mail and online)', 'O_Returned'], ['O_Create Offer', 'O_Cancelled', 'O_Created', 'O_Sent (mail and online)', 'O_Returned'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Cancelled', 'O_Returned']]"
71,BPI Challenge 2017 - Offer log.4de2be07-df75-4181-b80b-9fbea824ba63.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (online only)'), (n6, 'O_Returned'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Cancelled') ]
arcs: [ (n5, 'O_Sent (online only)')->n2, (n6, 'O_Returned')->n4, (n7, 'O_Create Offer')->n3, (n8, 'O_Created')->n1, n1->(n5, 'O_Sent (online only)'), n2->(n9, 'O_Cancelled'), n3->(n6, 'O_Returned'), n4->(n9, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Returned', 'O_Created', 'O_Sent (online only)', 'O_Cancelled'], ['O_Created', 'O_Sent (online only)', 'O_Create Offer', 'O_Returned', 'O_Cancelled'], ['O_Created', 'O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Cancelled'], ['O_Created', 'O_Create Offer', 'O_Returned', 'O_Sent (online only)', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (online only)', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Cancelled']]"
72,BPI Challenge 2017 - Offer log.4cbbc0fb-3c98-4929-b274-30b7b0c0e962.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Create Offer'), (n6, 'O_Refused'), (n7, 'O_Created') ]
arcs: [ (n4, 'O_Returned')->n1, (n5, 'O_Create Offer')->n2, (n7, 'O_Created')->n3, n1->(n6, 'O_Refused'), n2->(n7, 'O_Created'), n3->(n6, 'O_Refused') ], [], [])","[['O_Returned', 'O_Create Offer', 'O_Created', 'O_Refused'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Returned', 'O_Created', 'O_Refused']]"
73,BPI Challenge 2017 - Offer log.bed531a6-ed46-4253-8a6d-c34134003cd3.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Create Offer'), (n7, 'O_Created'), (n8, 'O_Accepted') ]
arcs: [ (n5, 'O_Returned')->n4, (n6, 'O_Create Offer')->n3, (n7, 'O_Created')->n1, (n7, 'O_Created')->n2, n1->(n5, 'O_Returned'), n2->(n8, 'O_Accepted'), n3->(n7, 'O_Created'), n4->(n8, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Returned', 'O_Accepted']]"
74,BPI Challenge 2017 - Offer log.18b8aa8b-4ff7-4352-aad7-1d3906093feb.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Returned'), (n6, 'O_Create Offer'), (n7, 'O_Cancelled') ]
arcs: [ (n4, 'O_Sent (online only)')->n1, (n5, 'O_Returned')->n2, (n6, 'O_Create Offer')->n3, n1->(n5, 'O_Returned'), n2->(n7, 'O_Cancelled'), n3->(n4, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Cancelled']]"
